 # x1=0.5d0
 # x                         phi(x1,x2)
   0.0000000000000000        1.0000000000000000     
   3.3333333333333333E-002  0.42430738334628754     
   6.6666666666666666E-002  0.14242524823415825     
  0.10000000000000001        4.1278602293559306E-002
  0.13333333333333333        1.0831352661308262E-002
  0.16666666666666666        2.6460060447728961E-003
  0.20000000000000001        6.1254617847649666E-004
  0.23333333333333334        1.3598476199152385E-004
  0.26666666666666666        2.9192675582411676E-005
  0.29999999999999999        6.0972627197809119E-006
  0.33333333333333331        1.2446856234876095E-006
  0.36666666666666664        2.4921680675661849E-007
  0.40000000000000002        4.9078333386488509E-008
  0.43333333333333335        9.5270586411226774E-009
  0.46666666666666667        1.8262737006254500E-009
  0.50000000000000000        3.4622179500853020E-010
  0.53333333333333333        6.4992114907380716E-011
  0.56666666666666665        1.2093058548325630E-011
  0.59999999999999998        2.2323617541096689E-012
  0.63333333333333330        4.0914266049463286E-013
  0.66666666666666663        7.4499039974040929E-014
  0.69999999999999996        1.3484633729129997E-014
  0.73333333333333328        2.4274824549821853E-015
  0.76666666666666661        4.3480188594962888E-016
  0.80000000000000004        7.7519955233403391E-017
  0.83333333333333337        1.3761864239750315E-017
  0.86666666666666670        2.4335774947041654E-018
  0.90000000000000002        4.2898584194279542E-019
  0.93333333333333335        7.5415031553934367E-020
  0.96666666666666667        1.3079700679973338E-020
   1.0000000000000000        0.0000000000000000     

 # x2=0.5d0
 # x                         phi(x1,x2)
   0.0000000000000000        0.0000000000000000     
   3.3333333333333333E-002   3.6190032427713581E-011
   6.6666666666666666E-002   7.1983558838595516E-011
  0.10000000000000001        1.0698841872115904E-010
  0.13333333333333333        1.4082109060346334E-010
  0.16666666666666666        1.7311089766668698E-010
  0.20000000000000001        2.0350406520484694E-010
  0.23333333333333334        2.3166759972935650E-010
  0.26666666666666666        2.5729293552002554E-010
  0.29999999999999999        2.8009931597382644E-010
  0.33333333333333331        2.9983686995257917E-010
  0.36666666666666664        3.1628934816188629E-010
  0.40000000000000002        3.2927649425829043E-010
  0.43333333333333335        3.3865601814426233E-010
  0.46666666666666667        3.4432515584358507E-010
  0.50000000000000000        3.4622179500853020E-010
  0.53333333333333333        3.4432515575337745E-010
  0.56666666666666665        3.3865601802802510E-010
  0.59999999999999998        3.2927649417765826E-010
  0.63333333333333330        3.1628934802704535E-010
  0.66666666666666663        2.9983686981309651E-010
  0.69999999999999996        2.8009931583110863E-010
  0.73333333333333328        2.5729293542852551E-010
  0.76666666666666661        2.3166759948118743E-010
  0.80000000000000004        2.0350406517202245E-010
  0.83333333333333337        1.7311089744476008E-010
  0.86666666666666670        1.4082109070849936E-010
  0.90000000000000002        1.0698841846957869E-010
  0.93333333333333335        7.1983558852299094E-011
  0.96666666666666667        3.6190032181150996E-011
   1.0000000000000000        0.0000000000000000     
