 # x1                       x2                         phi(x1,x2)
   3.3333333333333333E-002  0.20000000000000001        5.5532143172685629E-002
   3.3333333333333333E-002  0.23333333333333334        4.9938250170588408E-002
   3.3333333333333333E-002  0.26666666666666666        4.4891517149891529E-002
   3.3333333333333333E-002  0.29999999999999999        4.0336653930333977E-002
   3.3333333333333333E-002  0.33333333333333331        3.6223759042996830E-002
   3.3333333333333333E-002  0.36666666666666664        3.2507772971256996E-002
   3.3333333333333333E-002  0.40000000000000002        2.9147984444966486E-002
   3.3333333333333333E-002  0.43333333333333335        2.6107584378978636E-002
   3.3333333333333333E-002  0.46666666666666667        2.3353262569101460E-002
   3.3333333333333333E-002  0.50000000000000000        2.0854842726969292E-002
   3.3333333333333333E-002  0.53333333333333333        1.8584951855325462E-002
   3.3333333333333333E-002  0.56666666666666665        1.6518720341398813E-002
   3.3333333333333333E-002  0.59999999999999998        1.4633509482559851E-002
   3.3333333333333333E-002  0.63333333333333330        1.2908663458945167E-002
   3.3333333333333333E-002  0.66666666666666663        1.1325283035533590E-002
   3.3333333333333333E-002  0.69999999999999996        9.8660185141799424E-003
   3.3333333333333333E-002  0.73333333333333328        8.5148796669703708E-003
   3.3333333333333333E-002  0.76666666666666661        7.2570605682668807E-003
   3.3333333333333333E-002  0.80000000000000004        6.0787774059979528E-003
   3.3333333333333333E-002  0.83333333333333337        4.9671174949137099E-003
   3.3333333333333333E-002  0.86666666666666670        3.9098978372172494E-003
   3.3333333333333333E-002  0.90000000000000002        2.8955316805524892E-003
   3.3333333333333333E-002  0.93333333333333335        1.9129016109195049E-003
   3.3333333333333333E-002  0.96666666666666667        9.5123778966071449E-004
   3.3333333333333333E-002   1.0000000000000000        0.0000000000000000     

   6.6666666666666666E-002   0.0000000000000000       0.20791169081775931     
   6.6666666666666666E-002   3.3333333333333333E-002  0.18717597117279167     
   6.6666666666666666E-002   6.6666666666666666E-002  0.16849099873513659     
   6.6666666666666666E-002  0.10000000000000001       0.15165206504601417     
   6.6666666666666666E-002  0.13333333333333333       0.13647468705700480     
   6.6666666666666666E-002  0.16666666666666666       0.12279258580934679     
   6.6666666666666666E-002  0.20000000000000001       0.11045586456392313     
   6.6666666666666666E-002  0.23333333333333334        9.9329366422057197E-002
   6.6666666666666666E-002  0.26666666666666666        8.9291193443734998E-002
   6.6666666666666666E-002  0.29999999999999999        8.0231371039219804E-002
   6.6666666666666666E-002  0.33333333333333331        7.2050643001609724E-002
   6.6666666666666666E-002  0.36666666666666664        6.4659383979152094E-002
   6.6666666666666666E-002  0.40000000000000002        5.7976617472746017E-002
   6.6666666666666666E-002  0.43333333333333335        5.1929128600137896E-002
   6.6666666666666666E-002  0.46666666666666667        4.6450661906511440E-002
   6.6666666666666666E-002  0.50000000000000000        4.1481195432865457E-002
   6.6666666666666666E-002  0.53333333333333333        3.6966283088972748E-002
   6.6666666666666666E-002  0.56666666666666665        3.2856458125972751E-002
   6.6666666666666666E-002  0.59999999999999998        2.9106691172970000E-002
   6.6666666666666666E-002  0.63333333333333330        2.5675896899722609E-002
   6.6666666666666666E-002  0.66666666666666663        2.2526483900162018E-002
   6.6666666666666666E-002  0.69999999999999996        1.9623942864921431E-002
   6.6666666666666666E-002  0.73333333333333328        1.6936468530456300E-002
   6.6666666666666666E-002  0.76666666666666661        1.4434611262310281E-002
   6.6666666666666666E-002  0.80000000000000004        1.2090954454669848E-002
   6.6666666666666666E-002  0.83333333333333337        9.8798142111169943E-003
   6.6666666666666666E-002  0.86666666666666670        7.7769580155312296E-003
   6.6666666666666666E-002  0.90000000000000002        5.7593393100838939E-003
   6.6666666666666666E-002  0.93333333333333335        3.8048450714893824E-003
   6.6666666666666666E-002  0.96666666666666667        1.8920536190385985E-003
   6.6666666666666666E-002   1.0000000000000000        0.0000000000000000     

  0.10000000000000001        0.0000000000000000       0.30901699437494740     
  0.10000000000000001        3.3333333333333333E-002  0.27819770886153217     
  0.10000000000000001        6.6666666666666666E-002  0.25042642769907014     
  0.10000000000000001       0.10000000000000001       0.22539889482381326     
  0.10000000000000001       0.13333333333333333       0.20284091499011961     
  0.10000000000000001       0.16666666666666666       0.18250534950240990     
  0.10000000000000001       0.20000000000000001       0.16416940838862279     
  0.10000000000000001       0.23333333333333334       0.14763220934899959     
  0.10000000000000001       0.26666666666666666       0.13271257673682546     
  0.10000000000000001       0.29999999999999999       0.11924705645750613     
  0.10000000000000001       0.33333333333333331       0.10708812503793055     
  0.10000000000000001       0.36666666666666664        9.6102573245325576E-002
  0.10000000000000001       0.40000000000000002        8.6170046547106999E-002
  0.10000000000000001       0.43333333333333335        7.7181726421485311E-002
  0.10000000000000001       0.46666666666666667        6.9039138071647813E-002
  0.10000000000000001       0.50000000000000000        6.1653071481101017E-002
  0.10000000000000001       0.53333333333333333        5.4942603989405231E-002
  0.10000000000000001       0.56666666666666665        4.8834213679662702E-002
  0.10000000000000001       0.59999999999999998        4.3260973863922435E-002
  0.10000000000000001       0.63333333333333330        3.8161819841039869E-002
  0.10000000000000001       0.66666666666666663        3.3480879893210462E-002
  0.10000000000000001       0.69999999999999996        2.9166863191060773E-002
  0.10000000000000001       0.73333333333333328        2.5172497900538642E-002
  0.10000000000000001       0.76666666666666661        2.1454013334727205E-002
  0.10000000000000001       0.80000000000000004        1.7970660476141494E-002
  0.10000000000000001       0.83333333333333337        1.4684265615339228E-002
  0.10000000000000001       0.86666666666666670        1.1558812214393945E-002
  0.10000000000000001       0.90000000000000002        8.5600464129147839E-003
  0.10000000000000001       0.93333333333333335        5.6551018532410031E-003
  0.10000000000000001       0.96666666666666667        2.8121397130286270E-003
  0.10000000000000001        1.0000000000000000        0.0000000000000000     

  0.13333333333333333        0.0000000000000000       0.40673664307580015     
  0.13333333333333333        3.3333333333333333E-002  0.36617145423537245     
  0.13333333333333333        6.6666666666666666E-002  0.32961813231603321     
  0.13333333333333333       0.10000000000000001       0.29667620714217158     
  0.13333333333333333       0.13333333333333333       0.26698477541141236     
  0.13333333333333333       0.16666666666666666       0.24021854639462503     
  0.13333333333333333       0.20000000000000001       0.21608427782035924     
  0.13333333333333333       0.23333333333333334       0.19431756289628863     
  0.13333333333333333       0.26666666666666666       0.17467993326729508     
  0.13333333333333333       0.29999999999999999       0.15695624617119325     
  0.13333333333333333       0.33333333333333331       0.14095232716670503     
  0.13333333333333333       0.36666666666666664       0.12649284260826699     
  0.13333333333333333       0.40000000000000002       0.11341937855925634     
  0.13333333333333333       0.43333333333333335       0.10158870509684427     
  0.13333333333333333       0.46666666666666667        9.0871206992702694E-002
  0.13333333333333333       0.50000000000000000        8.1149463576454930E-002
  0.13333333333333333       0.53333333333333333        7.2316962223050743E-002
  0.13333333333333333       0.56666666666666665        6.4276931369062054E-002
  0.13333333333333333       0.59999999999999998        5.6941280272280903E-002
  0.13333333333333333       0.63333333333333330        5.0229633898304468E-002
  0.13333333333333333       0.66666666666666663        4.4068452359824338E-002
  0.13333333333333333       0.69999999999999996        3.8390225260520321E-002
  0.13333333333333333       0.73333333333333328        3.3132732115938819E-002
  0.13333333333333333       0.76666666666666661        2.8238360747507924E-002
  0.13333333333333333       0.80000000000000004        2.3653476180834052E-002
  0.13333333333333333       0.83333333333333337        1.9327833132599677E-002
  0.13333333333333333       0.86666666666666670        1.5214025647798810E-002
  0.13333333333333333       0.90000000000000002        1.1266967855940897E-002
  0.13333333333333333       0.93333333333333335        7.4434001556823674E-003
  0.13333333333333333       0.96666666666666667        3.7014154158446374E-003
  0.13333333333333333        1.0000000000000000        0.0000000000000000     

  0.16666666666666666        0.0000000000000000       0.49999999999999994     
  0.16666666666666666        3.3333333333333333E-002  0.45013334853030695     
  0.16666666666666666        6.6666666666666666E-002  0.40519847169831336     
  0.16666666666666666       0.10000000000000001       0.36470307285159270     
  0.16666666666666666       0.13333333333333333       0.32820349476314159     
  0.16666666666666666       0.16666666666666666       0.29529985862357810     
  0.16666666666666666       0.20000000000000001       0.26563168268575393     
  0.16666666666666666       0.23333333333333334       0.23887393256092154     
  0.16666666666666666       0.26666666666666666       0.21473345989476209     
  0.16666666666666666       0.29999999999999999       0.19294579040662246     
  0.16666666666666666       0.33333333333333331       0.17327222610287016     
  0.16666666666666666       0.36666666666666664       0.15549722991726303     
  0.16666666666666666       0.40000000000000002       0.13942606412537958     
  0.16666666666666666       0.43333333333333335       0.12488265666035904     
  0.16666666666666666       0.46666666666666667       0.11170767195392306     
  0.16666666666666666       0.50000000000000000        9.9756765167248254E-002
  0.16666666666666666       0.53333333333333333        8.8899000685283183E-002
  0.16666666666666666       0.56666666666666665        7.9015417547569258E-002
  0.16666666666666666       0.59999999999999998        6.9997726098247337E-002
  0.16666666666666666       0.63333333333333330        6.1747121575352594E-002
  0.16666666666666666       0.66666666666666663        5.4173201640467475E-002
  0.16666666666666666       0.69999999999999996        4.7192975988354542E-002
  0.16666666666666666       0.73333333333333328        4.0729957184806889E-002
  0.16666666666666666       0.76666666666666661        3.4713322770682065E-002
  0.16666666666666666       0.80000000000000004        2.9077139450681286E-002
  0.16666666666666666       0.83333333333333337        2.3759640865450259E-002
  0.16666666666666666       0.86666666666666670        1.8702551032466846E-002
  0.16666666666666666       0.90000000000000002        1.3850446041372725E-002
  0.16666666666666666       0.93333333333333335        9.1501470083864573E-003
  0.16666666666666666       0.96666666666666667        4.5501376367936882E-003
  0.16666666666666666        1.0000000000000000        0.0000000000000000     

  0.20000000000000001        0.0000000000000000       0.58778525229247314     
  0.20000000000000001        3.3333333333333333E-002  0.52916348766228460     
  0.20000000000000001        6.6666666666666666E-002  0.47633937183143527     
  0.20000000000000001       0.10000000000000001       0.42873417537582703     
  0.20000000000000001       0.13333333333333333       0.38582634794524917     
  0.20000000000000001       0.16666666666666666       0.34714580380598287     
  0.20000000000000001       0.20000000000000001       0.31226877124863966     
  0.20000000000000001       0.23333333333333334       0.28081314943283286     
  0.20000000000000001       0.26666666666666666       0.25243432179975689     
  0.20000000000000001       0.29999999999999999       0.22682138018585457     
  0.20000000000000001       0.33333333333333331       0.20369371827030805     
  0.20000000000000001       0.36666666666666664       0.18279795703539831     
  0.20000000000000001       0.40000000000000002       0.16390516855616560     
  0.20000000000000001       0.43333333333333335       0.14680836770412678     
  0.20000000000000001       0.46666666666666667       0.13132024428488293     
  0.20000000000000001       0.50000000000000000       0.11727111076342396     
  0.20000000000000001       0.53333333333333333       0.10450704309269584     
  0.20000000000000001       0.56666666666666665        9.2888194276386241E-002
  0.20000000000000001       0.59999999999999998        8.2287262189115432E-002
  0.20000000000000001       0.63333333333333330        7.2588094867005251E-002
  0.20000000000000001       0.66666666666666663        6.3684417987466380E-002
  0.20000000000000001       0.69999999999999996        5.5478670595495223E-002
  0.20000000000000001       0.73333333333333328        4.7880936319466695E-002
  0.20000000000000001       0.76666666666666661        4.0807958365350838E-002
  0.20000000000000001       0.80000000000000004        3.4182227495924263E-002
  0.20000000000000001       0.83333333333333337        2.7931133000954473E-002
  0.20000000000000001       0.86666666666666670        2.1986167354262759E-002
  0.20000000000000001       0.90000000000000002        1.6282175841583112E-002
  0.20000000000000001       0.93333333333333335        1.0756642935675308E-002
  0.20000000000000001       0.96666666666666667        5.3490075976165138E-003
  0.20000000000000001        1.0000000000000000        0.0000000000000000     

  0.23333333333333334        0.0000000000000000       0.66913060635885824     
  0.23333333333333334        3.3333333333333333E-002  0.60239600088885481     
  0.23333333333333334        6.6666666666666666E-002  0.54226139812635010     
  0.23333333333333334       0.10000000000000001       0.48806797655624995     
  0.23333333333333334       0.13333333333333333       0.43922200691991431     
  0.23333333333333334       0.16666666666666666       0.39518834691695975     
  0.23333333333333334       0.20000000000000001       0.35548457780728443     
  0.23333333333333334       0.23333333333333334       0.31967571867562872     
  0.23333333333333334       0.26666666666666666       0.28736946044983547     
  0.23333333333333334       0.29999999999999999       0.25821186745834496     
  0.23333333333333334       0.33333333333333331       0.23188349943472553     
  0.23333333333333334       0.36666666666666664       0.20809591148332202     
  0.23333333333333334       0.40000000000000002       0.18658849366088864     
  0.23333333333333334       0.43333333333333335       0.16712561554970234     
  0.23333333333333334       0.46666666666666667       0.14949404453892989     
  0.23333333333333334       0.50000000000000000       0.13350060952951801     
  0.23333333333333334       0.53333333333333333       0.11897008446648022     
  0.23333333333333334       0.56666666666666665       0.10574326851060684     
  0.23333333333333334       0.59999999999999998        9.3675241815723065E-002
  0.23333333333333334       0.63333333333333330        8.2633777801259661E-002
  0.23333333333333334       0.66666666666666663        7.2497894524173406E-002
  0.23333333333333334       0.69999999999999996        6.3156529277933457E-002
  0.23333333333333334       0.73333333333333328        5.4507321896080346E-002
  0.23333333333333334       0.76666666666666661        4.6455493428554560E-002
  0.23333333333333334       0.80000000000000004        3.8912807903630921E-002
  0.23333333333333334       0.83333333333333337        3.1796605798334897E-002
  0.23333333333333334       0.86666666666666670        2.5028898625624074E-002
  0.23333333333333334       0.90000000000000002        1.8535514716008773E-002
  0.23333333333333334       0.93333333333333335        1.2245286831988653E-002
  0.23333333333333334       0.96666666666666667        6.0892727118480455E-003
  0.23333333333333334        1.0000000000000000        0.0000000000000000     

  0.26666666666666666        0.0000000000000000       0.74314482547739413     
  0.26666666666666666        3.3333333333333333E-002  0.66902853747021973     
  0.26666666666666666        6.6666666666666666E-002  0.60224229506789972     
  0.26666666666666666       0.10000000000000001       0.54205440285073225     
  0.26666666666666666       0.13333333333333333       0.48780545767365135     
  0.26666666666666666       0.16666666666666666       0.43890112380063606     
  0.26666666666666666       0.20000000000000001       0.39480562094154215     
  0.26666666666666666       0.23333333333333334       0.35503585384816966     
  0.26666666666666666       0.26666666666666666       0.31915611915530007     
  0.26666666666666666       0.29999999999999999       0.28677333147665468     
  0.26666666666666666       0.33333333333333331       0.25753271645459419     
  0.26666666666666666       0.36666666666666664       0.23111392357816535     
  0.26666666666666666       0.40000000000000002       0.20722751618291027     
  0.26666666666666666       0.43333333333333335       0.18561180017803167     
  0.26666666666666666       0.46666666666666667       0.16602995675736829     
  0.26666666666666666       0.50000000000000000       0.14826744768080821     
  0.26666666666666666       0.53333333333333333       0.13212966469875909     
  0.26666666666666666       0.56666666666666665       0.11743979736682357     
  0.26666666666666666       0.59999999999999998       0.10403689589019287     
  0.26666666666666666       0.63333333333333330        9.1774107773693672E-002
  0.26666666666666666       0.66666666666666663        8.0517068957313725E-002
  0.26666666666666666       0.69999999999999996        7.0142431809249159E-002
  0.26666666666666666       0.73333333333333328        6.0536513847610107E-002
  0.26666666666666666       0.76666666666666661        5.1594052384317995E-002
  0.26666666666666666       0.80000000000000004        4.3217051444916825E-002
  0.26666666666666666       0.83333333333333337        3.5313708328721202E-002
  0.26666666666666666       0.86666666666666670        2.7797408046009279E-002
  0.26666666666666666       0.90000000000000002        2.0585774612400010E-002
  0.26666666666666666       0.93333333333333335        1.3599768803279717E-002
  0.26666666666666666       0.96666666666666667        6.7628224799863397E-003
  0.26666666666666666        1.0000000000000000        0.0000000000000000     

  0.29999999999999999        0.0000000000000000       0.80901699437494745     
  0.29999999999999999        3.3333333333333333E-002  0.72833105739183912     
  0.29999999999999999        6.6666666666666666E-002  0.65562489939738311     
  0.29999999999999999       0.10000000000000001       0.59010196767540579     
  0.29999999999999999       0.13333333333333333       0.53104440975326128     
  0.29999999999999999       0.16666666666666666       0.47780520812598809     
  0.29999999999999999       0.20000000000000001       0.42980109107437653     
  0.29999999999999999       0.23333333333333334       0.38650614190992122     
  0.29999999999999999       0.26666666666666666       0.34744603663158757     
  0.29999999999999999       0.29999999999999999       0.31219284686412840     
  0.29999999999999999       0.33333333333333331       0.28036035114080038     
  0.29999999999999999       0.36666666666666664       0.25159980316258862     
  0.29999999999999999       0.40000000000000002       0.22559611067248653     
  0.29999999999999999       0.43333333333333335       0.20206438308184432     
  0.29999999999999999       0.46666666666666667       0.18074681002557083     
  0.29999999999999999       0.50000000000000000       0.16140983664834921     
  0.29999999999999999       0.53333333333333333       0.14384160467468837     
  0.29999999999999999       0.56666666666666665       0.12784963122723200     
  0.29999999999999999       0.59999999999999998       0.11325869996216974     
  0.29999999999999999       0.63333333333333330        9.9908941416392505E-002
  0.29999999999999999       0.66666666666666663        8.7654081533677944E-002
  0.29999999999999999       0.69999999999999996        7.6359839179415315E-002
  0.29999999999999999       0.73333333333333328        6.5902455085345535E-002
  0.29999999999999999       0.76666666666666661        5.6167336105409291E-002
  0.29999999999999999       0.80000000000000004        4.7047799926822793E-002
  0.29999999999999999       0.83333333333333337        3.8443906480789485E-002
  0.29999999999999999       0.86666666666666670        3.0261363246860795E-002
  0.29999999999999999       0.90000000000000002        2.2410492454287514E-002
  0.29999999999999999       0.93333333333333335        1.4805248861627464E-002
  0.29999999999999999       0.96666666666666667        7.3622773498223147E-003
  0.29999999999999999        1.0000000000000000        0.0000000000000000     

  0.33333333333333331        0.0000000000000000       0.86602540378443860     
  0.33333333333333331        3.3333333333333333E-002  0.77965382983560072     
  0.33333333333333331        6.6666666666666666E-002  0.70182434013073813     
  0.33333333333333331       0.10000000000000001       0.63168425185545196     
  0.33333333333333331       0.13333333333333333       0.56846512815142725     
  0.33333333333333331       0.16666666666666666       0.51147435860394419     
  0.33333333333333331       0.20000000000000001       0.46008757051173976     
  0.33333333333333331       0.23333333333333334       0.41374178779929760     
  0.33333333333333331       0.26666666666666666       0.37192926262278186     
  0.33333333333333331       0.29999999999999999       0.33419191209080573     
  0.33333333333333331       0.33333333333333331       0.30011629915073335     
  0.33333333333333331       0.36666666666666664       0.26932910265291887     
  0.33333333333333331       0.40000000000000002       0.24149302696451377     
  0.33333333333333331       0.43333333333333335       0.21630310631992164     
  0.33333333333333331       0.46666666666666667       0.19348336341943156     
  0.33333333333333331       0.50000000000000000       0.17278378566839114     
  0.33333333333333331       0.53333333333333333       0.15397758592901098     
  0.33333333333333331       0.56666666666666665       0.13685871777365946     
  0.33333333333333331       0.59999999999999998       0.12123961801645441     
  0.33333333333333331       0.63333333333333330       0.10694915178964312     
  0.33333333333333331       0.66666666666666663        9.3830737649963372E-002
  0.33333333333333331       0.69999999999999996        8.1740632172208130E-002
  0.33333333333333331       0.73333333333333328        7.0546355234190547E-002
  0.33333333333333331       0.76666666666666661        6.0125238738359003E-002
  0.33333333333333331       0.80000000000000004        5.0363082867345421E-002
  0.33333333333333331       0.83333333333333337        4.1152905148549655E-002
  0.33333333333333331       0.86666666666666670        3.2393768619382361E-002
  0.33333333333333331       0.90000000000000002        2.3989676251148815E-002
  0.33333333333333331       0.93333333333333335        1.5848519515249727E-002
  0.33333333333333331       0.96666666666666667        7.8810695683580543E-003
  0.33333333333333331        1.0000000000000000        0.0000000000000000     

  0.36666666666666664        0.0000000000000000       0.91354545764260087     
  0.36666666666666664        3.3333333333333333E-002  0.82243455176663061     
  0.36666666666666664        6.6666666666666666E-002  0.74033444652743630     
  0.36666666666666664       0.10000000000000001       0.66634567118374199     
  0.36666666666666664       0.13333333333333333       0.59965762364659014     
  0.36666666666666664       0.16666666666666666       0.53953968897614379     
  0.36666666666666664       0.20000000000000001       0.48533323424706198     
  0.36666666666666664       0.23333333333333334       0.43644439208050961     
  0.36666666666666664       0.26666666666666666       0.39233755378147894     
  0.36666666666666664       0.29999999999999999       0.35252950079446249     
  0.36666666666666664       0.33333333333333331       0.31658411018379740     
  0.36666666666666664       0.36666666666666664       0.28410757613384563     
  0.36666666666666664       0.40000000000000002       0.25474409511745311     
  0.36666666666666664       0.43333333333333335       0.22817196746082297     
  0.36666666666666664       0.46666666666666667       0.20410007259467225     
  0.36666666666666664       0.50000000000000000       0.18226467937531851     
  0.36666666666666664       0.53333333333333333       0.16242655653001392     
  0.36666666666666664       0.56666666666666665       0.14436835156863079     
  0.36666666666666664       0.59999999999999998       0.12789220944472970     
  0.36666666666666664       0.63333333333333330       0.11281760487533771     
  0.36666666666666664       0.66666666666666663        9.8979364569211609E-002
  0.36666666666666664       0.69999999999999996        8.6225857693595295E-002
  0.36666666666666664       0.73333333333333328        7.4417334752315920E-002
  0.36666666666666664       0.76666666666666661        6.3424396673676164E-002
  0.36666666666666664       0.80000000000000004        5.3126577332820744E-002
  0.36666666666666664       0.83333333333333337        4.3411023975703247E-002
  0.36666666666666664       0.86666666666666670        3.4171261084078065E-002
  0.36666666666666664       0.90000000000000002        2.5306024134840004E-002
  0.36666666666666664       0.93333333333333335        1.6718150472546978E-002
  0.36666666666666664       0.96666666666666667        8.3135151394830333E-003
  0.36666666666666664        1.0000000000000000        0.0000000000000000     

  0.40000000000000002        0.0000000000000000       0.95105651629515353     
  0.40000000000000002        3.3333333333333333E-002  0.85620450864301156     
  0.40000000000000002        6.6666666666666666E-002  0.77073329380303679     
  0.40000000000000002       0.10000000000000001       0.69370646789674673     
  0.40000000000000002       0.13333333333333333       0.62428014473065607     
  0.40000000000000002       0.16666666666666666       0.56169370960998299     
  0.40000000000000002       0.20000000000000001       0.50526148550546524     
  0.40000000000000002       0.23333333333333334       0.45436522027022697     
  0.40000000000000002       0.26666666666666666       0.40844731259903511     
  0.40000000000000002       0.29999999999999999       0.36700470251587458     
  0.40000000000000002       0.33333333333333331       0.32958335945620365     
  0.40000000000000002       0.36666666666666664       0.29577330755731734     
  0.40000000000000002       0.40000000000000002       0.26520413365565626     
  0.40000000000000002       0.43333333333333335       0.23754092877816940     
  0.40000000000000002       0.46666666666666667       0.21248061866387968     
  0.40000000000000002       0.50000000000000000       0.18974864311367368     
  0.40000000000000002       0.53333333333333333       0.16909594778773188     
  0.40000000000000002       0.56666666666666665       0.15029625549279643     
  0.40000000000000002       0.59999999999999998       0.13314358706316298     
  0.40000000000000002       0.63333333333333330       0.11745000467341640     
  0.40000000000000002       0.66666666666666663       0.10304355285747588     
  0.40000000000000002       0.69999999999999996        8.9766374674170646E-002
  0.40000000000000002       0.73333333333333328        7.7472982378066435E-002
  0.40000000000000002       0.76666666666666661        6.6028663646628280E-002
  0.40000000000000002       0.80000000000000004        5.5308005899586656E-002
  0.40000000000000002       0.83333333333333337        4.5193522539838202E-002
  0.40000000000000002       0.86666666666666670        3.5574366061540526E-002
  0.40000000000000002       0.90000000000000002        2.6345113922483919E-002
  0.40000000000000002       0.93333333333333335        1.7404613874769114E-002
  0.40000000000000002       0.96666666666666667        8.6548760990249485E-003
  0.40000000000000002        1.0000000000000000        0.0000000000000000     

  0.43333333333333335        0.0000000000000000       0.97814760073380558     
  0.43333333333333335        3.3333333333333333E-002  0.88059370975038720     
  0.43333333333333335        6.6666666666666666E-002  0.79268782582542030     
  0.43333333333333335       0.10000000000000001       0.71346687138006371     
  0.43333333333333335       0.13333333333333333       0.64206292191003445     
  0.43333333333333335       0.16666666666666666       0.57769369641937030     
  0.43333333333333335       0.20000000000000001       0.51965398619590764     
  0.43333333333333335       0.23333333333333334       0.46730792802462873     
  0.43333333333333335       0.26666666666666666       0.42008203718666104     
  0.43333333333333335       0.29999999999999999       0.37745892391585123     
  0.43333333333333335       0.33333333333333331       0.33897162447265600     
  0.43333333333333335       0.36666666666666664       0.30419848472864758     
  0.43333333333333335       0.40000000000000002       0.27275854020799539     
  0.43333333333333335       0.43333333333333335       0.24430734197118736     
  0.43333333333333335       0.46666666666666667       0.21853318261057764     
  0.43333333333333335       0.50000000000000000       0.19515368101061900     
  0.43333333333333335       0.53333333333333333       0.17391268845588551     
  0.43333333333333335       0.56666666666666665       0.15457748219026962     
  0.43333333333333335       0.59999999999999998       0.13693621567964556     
  0.43333333333333335       0.63333333333333330       0.12079559764229961     
  0.43333333333333335       0.66666666666666663       0.10597877441738394     
  0.43333333333333335       0.69999999999999996        9.2323392468994236E-002
  0.43333333333333335       0.73333333333333328        7.9679819796618978E-002
  0.43333333333333335       0.76666666666666661        6.7909506763281738E-002
  0.43333333333333335       0.80000000000000004        5.6883468379772401E-002
  0.43333333333333335       0.83333333333333337        4.6480871413674116E-002
  0.43333333333333335       0.86666666666666670        3.6587710840018016E-002
  0.43333333333333335       0.90000000000000002        2.7095561128923543E-002
  0.43333333333333335       0.93333333333333335        1.7900388685229647E-002
  0.43333333333333335       0.96666666666666667        8.9014124248766747E-003
  0.43333333333333335        1.0000000000000000        0.0000000000000000     

  0.46666666666666667        0.0000000000000000       0.99452189536827329     
  0.46666666666666667        3.3333333333333333E-002  0.89533494189765694     
  0.46666666666666667        6.6666666666666666E-002  0.80595750414746847     
  0.46666666666666667       0.10000000000000001       0.72541038251799883     
  0.46666666666666667       0.13333333333333333       0.65281112335666192     
  0.46666666666666667       0.16666666666666666       0.58736435020060851     
  0.46666666666666667       0.20000000000000001       0.52835304906899960     
  0.46666666666666667       0.23333333333333334       0.47513071232912163     
  0.46666666666666667       0.26666666666666666       0.42711425506705181     
  0.46666666666666667       0.29999999999999999       0.38377762635704771     
  0.46666666666666667       0.33333333333333331       0.34464604543701283     
  0.46666666666666667       0.36666666666666664       0.30929079964366518     
  0.46666666666666667       0.40000000000000002       0.27732454711542165     
  0.46666666666666667       0.43333333333333335       0.24839707280097098     
  0.46666666666666667       0.46666666666666667       0.22219145127758569     
  0.46666666666666667       0.50000000000000000       0.19842057433987897     
  0.46666666666666667       0.53333333333333333       0.17682400531574671     
  0.46666666666666667       0.56666666666666665       0.15716512564544835     
  0.46666666666666667       0.59999999999999998       0.13922854246139649     
  0.46666666666666667       0.63333333333333330       0.12281772876530986     
  0.46666666666666667       0.66666666666666663       0.10775287034729082     
  0.46666666666666667       0.69999999999999996        9.3868895856015613E-002
  0.46666666666666667       0.73333333333333328        8.1013668435405556E-002
  0.46666666666666667       0.76666666666666661        6.9046319112858787E-002
