 # x1=0.5d0
 # x                         phi(x1,x2)
   0.0000000000000000        1.0000000000000000     
   3.3333333333333333E-002  0.89519167758294260     
   6.6666666666666666E-002  0.80031598737853293     
  0.10000000000000001       0.71445605519075095     
  0.13333333333333333       0.63678960123776085     
  0.16666666666666666       0.56657798208599242     
  0.20000000000000001       0.50315631411935802     
  0.23333333333333334       0.44592461495838820     
  0.26666666666666666       0.39433990212969983     
  0.29999999999999999       0.34790918924453945     
  0.33333333333333331       0.30618331945074240     
  0.36666666666666664       0.26875157446143128     
  0.40000000000000002       0.23523699551136540     
  0.43333333333333335       0.20529235059120499     
  0.46666666666666667       0.17859668065308199     
  0.50000000000000000       0.15485235649350998     
  0.53333333333333333       0.13378257795037576     
  0.56666666666666665       0.11512924806508927     
  0.59999999999999998        9.8651157040619983E-002
  0.63333333333333330        8.4122414172726201E-002
  0.66666666666666663        7.1331070374559283E-002
  0.69999999999999996        6.0077879322082618E-002
  0.73333333333333328        5.0175151439215089E-002
  0.76666666666666661        4.1445661702921889E-002
  0.80000000000000004        3.3721579345070522E-002
  0.83333333333333337        2.6843394718061107E-002
  0.86666666666666670        2.0658825637695773E-002
  0.90000000000000002        1.5021692195860857E-002
  0.93333333333333335        9.7907551445864001E-003
  0.96666666666666667        4.8285183148798240E-003
   1.0000000000000000        0.0000000000000000     

 # x2=0.5d0
 # x                         phi(x1,x2)
   0.0000000000000000        0.0000000000000000     
   3.3333333333333333E-002   1.6186478857641424E-002
   6.6666666666666666E-002   3.2195615265680065E-002
  0.10000000000000001        4.7852009775502295E-002
  0.13333333333333333        6.2984127652547281E-002
  0.16666666666666666        7.7426178246754934E-002
  0.20000000000000001        9.1019931429621698E-002
  0.23333333333333334       0.10361645119660029     
  0.26666666666666666       0.11507772744113264     
  0.29999999999999999       0.12527818802225718     
  0.33333333333333331       0.13410607455926371     
  0.36666666666666664       0.14146466687989867     
  0.40000000000000002       0.14727334270681267     
  0.43333333333333335       0.15146846097210265     
  0.46666666666666667       0.15400405908216908     
  0.50000000000000000       0.15485235649350998     
  0.53333333333333333       0.15400405908216899     
  0.56666666666666665       0.15146846097210268     
  0.59999999999999998       0.14727334270681272     
  0.63333333333333330       0.14146466687989870     
  0.66666666666666663       0.13410607455926374     
  0.69999999999999996       0.12527818802225713     
  0.73333333333333328       0.11507772744113251     
  0.76666666666666661       0.10361645119660025     
  0.80000000000000004        9.1019931429621670E-002
  0.83333333333333337        7.7426178246754948E-002
  0.86666666666666670        6.2984127652547336E-002
  0.90000000000000002        4.7852009775502323E-002
  0.93333333333333335        3.2195615265680072E-002
  0.96666666666666667        1.6186478857641424E-002
   1.0000000000000000        0.0000000000000000     
