 # x1=0.5d0
 # x                         phi(x1,x2)
   0.0000000000000000        1.0000000000000000     
   3.3333333333333333E-002  0.90026668829697964     
   6.6666666666666666E-002  0.81039692596537505     
  0.10000000000000001       0.72940611979529812     
  0.13333333333333333       0.65640695542561367     
  0.16666666666666666       0.59059967532732083     
  0.20000000000000001       0.53126331609179056     
  0.23333333333333334       0.47774780902216529     
  0.26666666666666666       0.42946685748452817     
  0.29999999999999999       0.38589151298555974     
  0.33333333333333331       0.34654437959850243     
  0.36666666666666664       0.31099438324323797     
  0.40000000000000002       0.27885204851457263     
  0.43333333333333335       0.24976523131324099     
  0.46666666666666667       0.22341526052757063     
  0.50000000000000000       0.19951344649495500     
  0.53333333333333333       0.17779791799032235     
  0.56666666666666665       0.15803075308772299     
  0.59999999999999998       0.13999537246039676     
  0.63333333333333330       0.12349416655952893     
  0.66666666666666663       0.10834633067382739     
  0.69999999999999996        9.4385884149166877E-002
  0.73333333333333328        8.1459852064767274E-002
  0.76666666666666661        6.9426589441835843E-002
  0.80000000000000004        5.8154229621788171E-002
  0.83333333333333337        4.7519239811194998E-002
  0.86666666666666670        3.7405067964376003E-002
  0.90000000000000002        2.7700866174946600E-002
  0.93333333333333335        1.8300276585582715E-002
  0.96666666666666667        9.1002665099845972E-003
   1.0000000000000000        0.0000000000000000     

 # x2=0.5d0
 # x                         phi(x1,x2)
   0.0000000000000000        0.0000000000000000     
   3.3333333333333333E-002   2.0854833963350836E-002
   6.6666666666666666E-002   4.1481178001644636E-002
  0.10000000000000001        6.1653045573257889E-002
  0.13333333333333333        8.1149429475841278E-002
  0.16666666666666666        9.9756723247477475E-002
  0.20000000000000001       0.11727106148377794     
  0.23333333333333334       0.13350055342991482     
  0.26666666666666666       0.14826738537588674     
  0.29999999999999999       0.16140976882073535     
  0.33333333333333331       0.17278371306121831     
  0.36666666666666664       0.18226460278408615     
  0.40000000000000002       0.18974856337753143     
  0.43333333333333335       0.19515359900317270     
  0.46666666666666667       0.19842049095961928     
  0.50000000000000000       0.19951344649495500     
  0.53333333333333333       0.19842049095961922     
  0.56666666666666665       0.19515359900317261     
  0.59999999999999998       0.18974856337753129     
  0.63333333333333330       0.18226460278408615     
  0.66666666666666663       0.17278371306121840     
  0.69999999999999996       0.16140976882073529     
  0.73333333333333328       0.14826738537588668     
  0.76666666666666661       0.13350055342991488     
  0.80000000000000004       0.11727106148377801     
  0.83333333333333337        9.9756723247477586E-002
  0.86666666666666670        8.1149429475841361E-002
  0.90000000000000002        6.1653045573257931E-002
  0.93333333333333335        4.1481178001644685E-002
  0.96666666666666667        2.0854833963350857E-002
   1.0000000000000000        0.0000000000000000     
